,HW,AW,D,gammaHome,DaysSinceLastMatchRate,HTW_rate,HTD_rate,HTL_rate,ATW_rate,ATD_rate,ATL_rate,HTHW_rate,HTHD_rate,HTHL_rate,ATAW_rate,ATAD_rate,ATAL_rate,1_last_HTR,2_last_HTR,1_last_ATR,2_last_ATR,1_last_HTHR,2_last_HTHR,1_last_ATAR,2_last_ATAR,7_HTW_rate,12_HTW_rate,7_ATW_rate,12_ATW_rate,7_HTL_rate,12_HTL_rate,7_ATL_rate,12_ATD_rate,7_HTD_rate,12_HTD_rate,7_ATD_rate,7_ATD_rate,5_HTHW_rate,5_ATAW_rate,1_last_HTRisW,1_last_HTRisD,1_last_HTRisL,2_last_HTRisW,2_last_HTRisD,2_last_HTRisL,1_last_ATRisW,1_last_ATRisD,1_last_ATRisL,2_last_ATRisW,2_last_ATRisD,2_last_ATRisL,1_last_HTHRisW,1_last_HTHRisD,1_last_HTHRisL,2_last_HTHRisW,2_last_HTHRisD,2_last_HTHRisL,1_last_ATARisW,1_last_ATARisD,1_last_ATARisL,2_last_ATARisW,2_last_ATARisD,2_last_ATARisL
2188,0,1,0,0.15823803891079638,0.6666666666666666,0.27586206896551724,0.20689655172413793,0.5172413793103449,0.6666666666666666,0.1111111111111111,0.22222222222222232,0.3333333333333333,0.26666666666666666,0.4,0.42857142857142855,0.21428571428571427,0.3571428571428572,L,W,W,D,L,L,D,W,0.2857142857142857,0.25,0.7142857142857143,0.75,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.2,0.8,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
2189,0,1,0,0.5464505011455782,0.5333333333333333,0.4827586206896552,0.20689655172413793,0.31034482758620685,0.6206896551724138,0.1724137931034483,0.2068965517241379,0.42857142857142855,0.21428571428571427,0.3571428571428572,0.4,0.26666666666666666,0.33333333333333326,W,W,W,W,D,W,W,W,0.42857142857142855,0.5833333333333334,0.7142857142857143,0.6666666666666666,0.2857142857142858,0.2857142857142858,0.0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.6,0.6,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2190,0,1,0,0.44661534446939904,0.5333333333333333,0.5333333333333333,0.16666666666666666,0.30000000000000004,0.6206896551724138,0.1724137931034483,0.2068965517241379,0.4666666666666667,0.2,0.33333333333333326,0.5333333333333333,0.13333333333333333,0.33333333333333337,L,W,L,W,W,W,L,L,0.42857142857142855,0.5833333333333334,0.42857142857142855,0.5833333333333334,0.4285714285714286,0.4285714285714286,0.2857142857142858,0.25,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.8,0.4,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2191,1,0,0,0.5057655092420216,1.0,0.22580645161290322,0.25806451612903225,0.5161290322580645,0.21428571428571427,0.25,0.5357142857142857,0.3125,0.375,0.3125,0.21428571428571427,0.2857142857142857,0.5,L,D,D,L,D,W,L,W,0.14285714285714285,0.16666666666666666,0.42857142857142855,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.2857142857142858,0.4166666666666667,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.4,0.6,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
2192,0,1,0,0.17929369355989225,1.1666666666666667,0.1935483870967742,0.22580645161290322,0.5806451612903226,0.6333333333333333,0.16666666666666666,0.20000000000000007,0.3125,0.25,0.4375,0.4375,0.25,0.3125,L,W,W,W,W,L,W,W,0.2857142857142857,0.16666666666666666,0.8571428571428571,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.0,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.4,0.8,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2193,1,0,0,0.5275842454079182,1.1666666666666667,0.6451612903225806,0.1935483870967742,0.16129032258064524,0.6333333333333333,0.16666666666666666,0.20000000000000007,0.8125,0.125,0.0625,0.5625,0.125,0.3125,L,W,W,L,W,W,W,L,0.7142857142857143,0.75,0.42857142857142855,0.6666666666666666,0.1428571428571428,0.1428571428571428,0.2857142857142858,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.8,0.4,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2194,1,0,0,0.7257631619867135,1.0,0.4827586206896552,0.3103448275862069,0.2068965517241379,0.23333333333333334,0.26666666666666666,0.5,0.6666666666666666,0.2,0.1333333333333333,0.2,0.2,0.6,W,W,L,D,W,W,L,D,0.42857142857142855,0.5,0.2857142857142857,0.16666666666666666,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.25,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.2857142857142857,1.0,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
2195,1,0,0,0.4348189431443931,1.0,0.26666666666666666,0.2,0.5333333333333333,0.16666666666666666,0.43333333333333335,0.4,0.3125,0.25,0.4375,0.13333333333333333,0.4,0.4666666666666667,L,L,W,L,L,L,W,L,0.2857142857142857,0.25,0.14285714285714285,0.16666666666666666,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.5,0.14285714285714285,0.08333333333333333,0.42857142857142855,0.42857142857142855,0.0,0.2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
2196,1,0,0,0.8465377365991281,1.0,0.6785714285714286,0.10714285714285714,0.2142857142857143,0.22580645161290322,0.0967741935483871,0.6774193548387097,0.8571428571428571,0.0,0.1428571428571429,0.1875,0.125,0.6875,W,W,W,L,W,L,L,D,0.7142857142857143,0.8333333333333334,0.14285714285714285,0.16666666666666666,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.16666666666666666,0.14285714285714285,0.08333333333333333,0.2857142857142857,0.2857142857142857,0.8,0.0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
2197,1,0,0,0.624620834690613,1.0,0.43333333333333335,0.13333333333333333,0.43333333333333335,0.26666666666666666,0.13333333333333333,0.6,0.4,0.2,0.3999999999999999,0.13333333333333333,0.13333333333333333,0.7333333333333334,L,W,D,L,W,L,D,D,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.25,0.14285714285714285,0.08333333333333333,0.2857142857142857,0.2857142857142857,0.2,0.0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
2198,0,1,0,0.22782274402165711,1.1666666666666667,0.26666666666666666,0.23333333333333334,0.5,0.4666666666666667,0.2,0.33333333333333326,0.3333333333333333,0.2,0.4666666666666667,0.5,0.1875,0.3125,L,L,L,W,W,W,W,W,0.5714285714285714,0.4166666666666667,0.42857142857142855,0.5,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.6,0.4,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2199,1,0,0,0.662585563929062,0.875,0.5161290322580645,0.16129032258064516,0.32258064516129037,0.3870967741935484,0.2903225806451613,0.32258064516129026,0.4375,0.1875,0.375,0.375,0.25,0.375,L,L,W,W,L,W,W,L,0.42857142857142855,0.5833333333333334,0.5714285714285714,0.4166666666666667,0.4285714285714286,0.4285714285714286,0.2857142857142858,0.25,0.14285714285714285,0.08333333333333333,0.14285714285714285,0.14285714285714285,0.6,0.6,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2200,0,1,0,0.49001171277720035,1.0,0.3,0.23333333333333334,0.4666666666666667,0.25806451612903225,0.3225806451612903,0.4193548387096775,0.3125,0.125,0.5625,0.0625,0.25,0.6875,W,W,W,D,W,W,D,L,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.25,0.4285714285714286,0.4285714285714286,0.1428571428571429,0.3333333333333333,0.14285714285714285,0.25,0.42857142857142855,0.42857142857142855,0.6,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
2201,0,0,1,0.7889682386512936,1.0,0.6129032258064516,0.16129032258064516,0.22580645161290325,0.22580645161290322,0.25806451612903225,0.5161290322580645,0.6666666666666666,0.2,0.1333333333333333,0.1875,0.1875,0.625,L,W,L,L,W,D,L,L,0.42857142857142855,0.5833333333333334,0.14285714285714285,0.16666666666666666,0.4285714285714286,0.4285714285714286,0.5714285714285714,0.25,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.8,0.0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
2202,0,1,0,0.4337562768636753,1.0,0.4838709677419355,0.1935483870967742,0.32258064516129026,0.6896551724137931,0.10344827586206896,0.2068965517241379,0.4,0.2,0.3999999999999999,0.4666666666666667,0.2,0.33333333333333326,W,L,W,W,L,D,W,D,0.42857142857142855,0.5,0.7142857142857143,0.8333333333333334,0.2857142857142858,0.2857142857142858,0.1428571428571428,0.08333333333333333,0.2857142857142857,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.4,0.8,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
2203,0,1,0,0.34216137498142063,1.0,0.45161290322580644,0.12903225806451613,0.4193548387096775,0.5,0.3,0.19999999999999996,0.4375,0.1875,0.375,0.26666666666666666,0.4,0.33333333333333326,W,L,W,W,W,W,L,L,0.42857142857142855,0.3333333333333333,0.5714285714285714,0.5,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.4,0.0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2204,1,0,0,0.7896612841097813,1.0,0.6451612903225806,0.16129032258064516,0.19354838709677424,0.20689655172413793,0.2413793103448276,0.5517241379310345,0.8,0.06666666666666667,0.1333333333333333,0.2,0.26666666666666666,0.5333333333333333,W,W,L,D,W,W,L,L,0.8571428571428571,0.75,0.2857142857142857,0.3333333333333333,0.0,0.0,0.4285714285714286,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.8,0.4,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
2205,1,0,0,0.5301596953598416,1.0,0.25806451612903225,0.22580645161290322,0.5161290322580645,0.2903225806451613,0.1935483870967742,0.5161290322580645,0.3125,0.1875,0.5,0.2,0.13333333333333333,0.6666666666666666,L,L,W,L,L,W,W,W,0.5714285714285714,0.4166666666666667,0.42857142857142855,0.3333333333333333,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.08333333333333333,0.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.6,0.4,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
2206,0,0,1,0.5906648350646896,1.0,0.16129032258064516,0.41935483870967744,0.4193548387096774,0.1875,0.21875,0.59375,0.1875,0.4375,0.375,0.0625,0.1875,0.75,L,W,L,L,L,D,L,L,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.4285714285714286,0.4285714285714286,0.7142857142857143,0.08333333333333333,0.42857142857142855,0.4166666666666667,0.14285714285714285,0.14285714285714285,0.0,0.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
2207,1,0,0,0.49732274691462336,0.5714285714285714,0.21875,0.28125,0.5,0.25,0.25,0.5,0.25,0.3125,0.4375,0.125,0.125,0.75,D,L,W,L,L,D,L,L,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.25,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.3333333333333333,0.42857142857142855,0.25,0.2857142857142857,0.2857142857142857,0.4,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
2208,1,0,0,0.6051453869199915,2.0,0.28125,0.3125,0.40625,0.28125,0.1875,0.53125,0.4375,0.375,0.1875,0.1875,0.125,0.6875,W,W,L,W,W,W,L,W,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.25,0.1428571428571429,0.1428571428571429,0.5714285714285714,0.08333333333333333,0.42857142857142855,0.3333333333333333,0.0,0.0,0.6,0.4,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2209,1,0,0,0.4997306492563387,1.5,0.375,0.28125,0.34375,0.4375,0.125,0.4375,0.375,0.3125,0.3125,0.4375,0.0625,0.5,L,W,L,W,W,L,L,W,0.42857142857142855,0.4166666666666667,0.42857142857142855,0.3333333333333333,0.4285714285714286,0.4285714285714286,0.5714285714285714,0.08333333333333333,0.14285714285714285,0.25,0.0,0.0,0.4,0.4,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
2210,1,0,0,0.7547078608385536,0.6666666666666666,0.46875,0.1875,0.34375,0.2903225806451613,0.22580645161290322,0.4838709677419355,0.375,0.1875,0.4375,0.26666666666666666,0.3333333333333333,0.4,L,W,L,W,L,L,L,D,0.42857142857142855,0.4166666666666667,0.2857142857142857,0.3333333333333333,0.2857142857142858,0.2857142857142858,0.5714285714285714,0.25,0.2857142857142857,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.4,0.2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
2211,1,0,0,0.1479353710738513,1.0,0.25806451612903225,0.12903225806451613,0.6129032258064516,0.65625,0.1875,0.15625,0.375,0.125,0.5,0.4375,0.25,0.3125,L,D,W,L,L,L,L,W,0.14285714285714285,0.25,0.7142857142857143,0.75,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.16666666666666666,0.2857142857142857,0.25,0.14285714285714285,0.14285714285714285,0.6,0.6,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
2212,0,0,1,0.41893894273119753,1.0,0.59375,0.1875,0.21875,0.7,0.1,0.20000000000000007,0.625,0.25,0.125,0.5,0.1875,0.3125,D,L,W,W,D,W,W,W,0.2857142857142857,0.5,0.7142857142857143,0.8333333333333334,0.4285714285714286,0.4285714285714286,0.1428571428571428,0.08333333333333333,0.2857142857142857,0.25,0.14285714285714285,0.14285714285714285,0.6,0.8,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2213,0,1,0,0.22163485434871077,1.6,0.21875,0.09375,0.6875,0.5161290322580645,0.2903225806451613,0.19354838709677424,0.25,0.0625,0.6875,0.3125,0.375,0.3125,L,W,W,W,W,L,W,L,0.14285714285714285,0.16666666666666666,0.7142857142857143,0.5833333333333334,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.0,0.0,0.2,0.2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2214,1,0,0,0.53977930001576,0.5714285714285714,0.65625,0.15625,0.1875,0.53125,0.15625,0.3125,0.8125,0.0625,0.125,0.5625,0.125,0.3125,W,W,W,L,W,W,L,L,1.0,0.8333333333333334,0.5714285714285714,0.5833333333333334,0.0,0.0,0.4285714285714286,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.8,0.4,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
2215,0,1,0,0.45160433181912085,1.0,0.2,0.23333333333333334,0.5666666666666667,0.28125,0.21875,0.5,0.2,0.2,0.6,0.1875,0.25,0.5625,L,L,W,L,D,L,L,L,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.5,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.08333333333333333,0.14285714285714285,0.25,0.0,0.0,0.2,0.4,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
2216,0,1,0,0.49056479558609284,1.0,0.24242424242424243,0.24242424242424243,0.5151515151515151,0.15625,0.4375,0.40625,0.35294117647058826,0.35294117647058826,0.2941176470588235,0.125,0.375,0.5,L,W,D,L,W,D,L,W,0.2857142857142857,0.25,0.14285714285714285,0.16666666666666666,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.4166666666666667,0.14285714285714285,0.25,0.42857142857142855,0.42857142857142855,0.4,0.2,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
2217,0,1,0,0.2711708258756894,1.0,0.42424242424242425,0.12121212121212122,0.4545454545454546,0.48484848484848486,0.18181818181818182,0.33333333333333326,0.4117647058823529,0.17647058823529413,0.4117647058823529,0.5294117647058824,0.17647058823529413,0.2941176470588235,L,L,W,L,L,W,W,W,0.42857142857142855,0.3333333333333333,0.5714285714285714,0.5,0.5714285714285714,0.5714285714285714,0.2857142857142858,0.16666666666666666,0.0,0.08333333333333333,0.14285714285714285,0.14285714285714285,0.4,0.6,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
2218,1,0,0,0.7691329060951823,1.0,0.6774193548387096,0.12903225806451613,0.19354838709677424,0.3939393939393939,0.2727272727272727,0.33333333333333337,0.8666666666666667,0.0,0.1333333333333333,0.35294117647058826,0.23529411764705882,0.4117647058823529,D,W,W,L,W,W,L,W,0.5714285714285714,0.75,0.5714285714285714,0.5,0.1428571428571429,0.1428571428571429,0.4285714285714286,0.25,0.2857142857142857,0.16666666666666666,0.0,0.0,0.8,0.6,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
2219,1,0,0,0.4283751783574254,1.0,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.24242424242424243,0.2727272727272727,0.48484848484848486,0.35294117647058826,0.23529411764705882,0.4117647058823529,0.17647058823529413,0.23529411764705882,0.5882352941176471,L,L,W,D,W,L,D,L,0.2857142857142857,0.25,0.14285714285714285,0.25,0.7142857142857143,0.7142857142857143,0.4285714285714286,0.25,0.0,0.08333333333333333,0.42857142857142855,0.42857142857142855,0.2,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
2220,1,0,0,0.7538623569231133,1.0,0.6363636363636364,0.18181818181818182,0.18181818181818188,0.30303030303030304,0.30303030303030304,0.3939393939393939,0.8235294117647058,0.11764705882352941,0.05882352941176472,0.11764705882352941,0.23529411764705882,0.6470588235294118,L,W,W,W,W,W,W,D,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.4166666666666667,0.2857142857142858,0.2857142857142858,0.1428571428571429,0.25,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.8,0.2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2221,0,1,0,0.4483986743644919,1.0,0.18181818181818182,0.24242424242424243,0.5757575757575757,0.28125,0.125,0.59375,0.29411764705882354,0.23529411764705882,0.47058823529411764,0.125,0.125,0.75,D,L,W,L,L,W,L,D,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.25,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.4,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
2222,0,1,0,0.57443072760958,1.1666666666666667,0.28125,0.21875,0.5,0.21212121212121213,0.09090909090909091,0.696969696969697,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.17647058823529413,0.11764705882352941,0.7058823529411764,L,L,L,L,L,W,L,L,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.08333333333333333,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.6,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
2223,1,0,0,0.451776669441023,0.875,0.53125,0.28125,0.1875,0.5757575757575758,0.21212121212121213,0.21212121212121204,0.6875,0.1875,0.125,0.5294117647058824,0.11764705882352941,0.3529411764705882,W,W,D,D,W,W,L,W,0.7142857142857143,0.5833333333333334,0.2857142857142857,0.4166666666666667,0.2857142857142857,0.2857142857142857,0.2857142857142858,0.3333333333333333,0.0,0.16666666666666666,0.42857142857142855,0.42857142857142855,1.0,0.2,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
2224,0,1,0,0.23539064808397528,0.8571428571428571,0.30303030303030304,0.21212121212121213,0.48484848484848486,0.6666666666666666,0.15151515151515152,0.18181818181818188,0.35294117647058826,0.17647058823529413,0.47058823529411764,0.47058823529411764,0.23529411764705882,0.2941176470588236,W,W,W,W,W,L,W,W,0.5714285714285714,0.5833333333333334,1.0,0.8333333333333334,0.4285714285714286,0.4285714285714286,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.8,0.8,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2225,1,0,0,0.7704530302198914,1.1428571428571428,0.5151515151515151,0.15151515151515152,0.33333333333333337,0.1935483870967742,0.22580645161290322,0.5806451612903226,0.47058823529411764,0.17647058823529413,0.3529411764705882,0.1875,0.25,0.5625,L,W,L,L,W,L,L,L,0.42857142857142855,0.5,0.14285714285714285,0.25,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.25,0.0,0.08333333333333333,0.14285714285714285,0.14285714285714285,0.6,0.4,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
2226,1,0,0,0.4772337979023313,1.0,0.30303030303030304,0.12121212121212122,0.5757575757575757,0.2727272727272727,0.21212121212121213,0.5151515151515151,0.4117647058823529,0.11764705882352941,0.47058823529411764,0.25,0.3125,0.4375,W,W,L,L,W,L,L,L,0.2857142857142857,0.4166666666666667,0.2857142857142857,0.25,0.4285714285714286,0.4285714285714286,0.5714285714285714,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.6,0.0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
2227,1,0,0,0.48265590838432587,1.0,0.23529411764705882,0.08823529411764706,0.6764705882352942,0.23529411764705882,0.23529411764705882,0.5294117647058824,0.23529411764705882,0.058823529411764705,0.7058823529411764,0.11764705882352941,0.11764705882352941,0.7647058823529411,W,L,L,L,L,W,L,L,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.25,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.25,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.2,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
2228,0,1,0,0.6784935513097311,1.0,0.38235294117647056,0.2647058823529412,0.3529411764705883,0.17647058823529413,0.23529411764705882,0.5882352941176471,0.4117647058823529,0.29411764705882354,0.2941176470588236,0.058823529411764705,0.23529411764705882,0.7058823529411764,L,W,L,D,W,W,D,L,0.42857142857142855,0.4166666666666667,0.14285714285714285,0.16666666666666666,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.16666666666666666,0.0,0.25,0.14285714285714285,0.14285714285714285,0.4,0.0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
2229,1,0,0,0.509423501091118,1.0,0.29411764705882354,0.29411764705882354,0.4117647058823529,0.4117647058823529,0.11764705882352941,0.47058823529411764,0.47058823529411764,0.35294117647058826,0.17647058823529416,0.4117647058823529,0.058823529411764705,0.5294117647058824,L,W,L,L,W,W,L,L,0.5714285714285714,0.4166666666666667,0.42857142857142855,0.3333333333333333,0.2857142857142858,0.2857142857142858,0.5714285714285714,0.08333333333333333,0.14285714285714285,0.25,0.0,0.0,0.8,0.2,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
2230,0,1,0,0.20425224714693857,0.8333333333333334,0.1875,0.21875,0.59375,0.5454545454545454,0.2727272727272727,0.18181818181818188,0.1875,0.1875,0.625,0.35294117647058826,0.35294117647058826,0.2941176470588235,L,L,W,W,L,D,W,W,0.0,0.25,0.8571428571428571,0.6666666666666666,0.8571428571428572,0.8571428571428572,0.1428571428571429,0.08333333333333333,0.14285714285714285,0.16666666666666666,0.0,0.0,0.2,0.4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2231,0,0,1,0.271332201330514,1.4,0.18181818181818182,0.42424242424242425,0.3939393939393939,0.5294117647058824,0.14705882352941177,0.32352941176470584,0.17647058823529413,0.47058823529411764,0.3529411764705882,0.5294117647058824,0.11764705882352941,0.3529411764705882,W,D,W,L,D,L,L,L,0.2857142857142857,0.16666666666666666,0.42857142857142855,0.5,0.2857142857142858,0.2857142857142858,0.5714285714285714,0.08333333333333333,0.42857142857142855,0.4166666666666667,0.0,0.0,0.0,0.2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
2232,1,0,0,0.42665128786520107,0.875,0.6764705882352942,0.14705882352941177,0.17647058823529405,0.6875,0.125,0.1875,0.8235294117647058,0.058823529411764705,0.11764705882352944,0.47058823529411764,0.23529411764705882,0.2941176470588236,W,W,W,D,W,W,D,W,1.0,0.8333333333333334,0.7142857142857143,0.75,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.2857142857142857,0.2857142857142857,1.0,0.6,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
